url,comments,language,status
https://www.africa.com/feed/,Africa,en,active
https://www.independent.ng/feed/rss/,Nigeria,en,active
https://fallriverreporter.com/feed/,"Fall River, MA",en,active
https://www.turnto23.com/sitemap.rss,"Bakersfield, CA",en,active
https://www.dailymail.co.uk/news/west-virginia/index.rss,West Virginia,en,active
https://nehandaradio.com/feed/rss/,Zimbabwe,en,active
https://jerseyeveningpost.com/feed/,"Jersey, Channel Islands",en,active
https://www.omanobserver.om/rssFeed/13/28,Oman,en,active
https://www.examinerlive.co.uk/news/rss.xml,"Huddersfield, UK",en,active
https://www.thesun.co.uk/topic/ukraine-war/feed/,Ukraine,en,active
https://www.readingeagle.com/tag/south-schuylkill-news/feed/,"Schuylkill, Pennsylvania",en,active
http://alerts.weather.gov/cap/us.php?x=0,US,en,active
https://feeds.feedburner.com/foxnews/latest,global,en,active
https://www.centralmaine.com/news/mainecrime/feed/,"Central Maine, Maine",en,active
https://www.marineinsight.com/category/shipping-news/feed/,"",en,active
https://www.wnyc.org/feeds/tags/news,"",en,active
https://www.nbcbayarea.com/tag/san-francisco/feed/,San Francisco,en,active
https://newcanaan.dailyvoice.com/rss/,"New Canaan, Connecticut",en,active
https://www.pressenza.com/-/topic/environment-ecology/feed/,global,en,active
https://bne.eu/feed/,"Eastern Europe, Central Asia",en,active
http://www.berkshireeagle.com/search/?f=rss&t=article&c=&l=50&s=start_time&sd=desc,Massachusetts,en,active
https://www.mercurynews.com/news/crime-public-safety/feed/,"",en,active
https://www.radionz.co.nz/rss/ldr.xml,New Zealand,en,active
https://www.sunderlandecho.com/rss,"Sunderland, UK",en,active
http://jamaica-gleaner.com/feed/news.xml,Jamaica,en,active
https://thewest.com.au/rss,Western Australia,en,active
https://globalnews.ca/hamilton/feed/,"Hamilton, Canada",en,active
http://www.wnyc.org/feeds/tags/national_news,US,en,active
https://www.warsintheworld.com/index.php/feed/rss2/,global,en,active
https://www.qed.ng/feed/,Niger,en,active
http://www.irishtimes.com/rss/irish-times-top-10-stories-1.4019566,Irish,en,active
https://news.smh.com.au/rss/feed.xml,Sydney,en,active
https://thedailyguardian.com/feed/,global,en,active
https://www.omanobserver.om/rssFeed/17/76,Oman,en,active
https://www.lincolnshireworld.com/rss,"Lincolnshire, UK",en,active
https://www.sbsun.com/news/feed/,San Bernardino,en,active
https://www.theoaklandpress.com/news/feed/,Oakland,en,active
https://bernews.com/tag/weather/feed/,Bermuda,en,active
https://asiapacificreport.nz/category/multimedia/feed/,Asia-Pacific,en,active
https://radiofree.org/feed/atom/,Asia,en,active
https://smnewsnet.com/archives/category/top/feed/,Southern Maryland,en,active
https://deccanchronicle.com/rss_feed/?subsectionId=24,global,en,active
http://www.cheshire-live.co.uk/rss.xml,"Cheshire, UK",en,active
https://pajhwok.com/category/features/feed/,Afghanistan,en,active
https://barbadostoday.bb/category/local-news/feed/,Barbados,en,active
https://spectator.com.au/category/world/feed/,global,en,active
https://www.examinerlive.co.uk/news/uk-world-news/rss.xml,"UK, World",en,active
https://poundridge.dailyvoice.com/rss/,"Pound Ridge, NY",en,active
https://www.mitchellrepublic.com/latest.rss,global,en,active
https://www.africa-press.net/mauritius/feed,"Mauritius, Africa",en,active
https://720thevoice.iheart.com/topic/national-news.rss/,US,en,active
https://www.shorenewsnetwork.com/category/local-news/virginia-news/feed/,"Virginia, US",en,active
https://www.dailymail.co.uk/news/mexico/index.rss,Mexico,en,active
http://www.newswire.lk/feed/,Sri Lanka,en,active
https://koacolorado.iheart.com/topic/national-news.rss/,"Colorado, US",en,active
http://www.reviewjournal.com/rss,global,en,active
https://www.presstelegram.com/location/california/los-angeles-county/feed/,Los Angeles County,en,active
https://www.publicradiotulsa.org/npr-national-news.rss,"Tulsa, US",en,active
https://thepattayanews.com/feed/,"Pattaya, Thailand",en,active
https://theheraldghana.com/feed/,Ghana,en,active
https://jordantimes.com/rss.xml,Jordan,en,active
https://wglr.com/category/news/feed/,global,en,active
https://opslens.com/feed/,global,en,active
https://www.gdacs.org/xml/rss_eq_24h.xml,"",en,active
https://globalnews.ca/feed/,Canada,en,active
https://eurasiantimes.com/category/europe/feed/,"Europe, Eurasia",en,active
https://www.nbc30.com/investigations/nbc-ct-responds/feed/,Connecticut,en,active
https://www.icrc.org/en/rss/region/africa,Africa,en,active
https://somaliupdate.com/feed/,Somalia,en,active
https://www.khaama.com/feed/,Afghanistan,en,active
https://www.arrivealive.co.za/RSS/RssWriteFromArriveAlive.aspx,"",en,active
https://feeds.feedburner.com/rnlatest,global,en,active
http://www.swissinfo.ch/service/eng/rssxml/latest-news/rss,"Switzerland, Europe",en,active
http://www.smh.com.au/rss/national.xml,global,en,active
https://www.ktvq.com/news/national-news.rss,global,en,active
https://sowetanlive.co.za/rss/?publication=sowetan-live,South Africa,en,active
https://www.10news.com/news/local-news/san-diego-news.rss,San Diego,en,active
https://www.kpax.com/news/crime-and-courts.rss,global,en,active
http://www.france24.com/en/top-stories/rss,France,en,active
http://bernews.com/category/bermuda-news/feed,Bermuda,en,active
https://www.readingeagle.com/feed/,"",en,active
https://onscene.tv/feed/,global,en,active
https://www.katc.com/index.rss,KATC,en,active
https://www.burnleyexpress.net/rss,"Burnley, UK",en,active
https://www.wmdt.com/category/news/feed/,WMDT region,en,active
https://africafeeds.com/?feed=rss,African,en,active
https://www.arlingtoncardinal.com/category/crime-alerts/crimes-notebook/crime-blog-b/feed/,local,en,active
https://www.fox7austin.com/rss/tags/us,"US, Texas, global",en,active
https://www.fox47news.com/neighborhoods/charlotte-eaton-rapids.rss,local,en,active
https://www.FireRescue1.com/firefighting-rss-feeds/news.xml,global,en,active
https://www.perthnow.com.au/news/wa/feed,"Perth, Australia",en,active
https://sierranewsonline.com/feed/,Sierra,en,active
https://www.fm104.ie/news/fm104-news/feed.xml,Dublin,en,active
https://www.hellenicshippingnews.com/category/shipping-news/piracy-and-security-news/feed/,global,en,active
https://www.rcmp-grc.gc.ca/en/n/nl,Newfoundland and Labrador,en,active
https://www.airlive.net/feed/,global,en,active
https://indtoday.com/feed/,Indian,en,active
https://www.thescottishsun.co.uk/news/scottish-news/feed/,Scottish,en,active
https://www.sanpedrosun.com/feed/,Belize,en,active
https://www.nbclosangeles.com/news/california-news/feed/,California,en,active
https://www.dailymail.co.uk/news/sweden/index.rss,Sweden,en,active
https://www.dailymail.co.uk/news/illinois/index.rss,Illinois,en,active
https://starofmysore.com/category/news/feed/,"Mysore, India",en,active
https://www.doncasterfreepress.co.uk/news/rss,"Doncaster, UK",en,active
https://bernews.com/category/bermuda-news/feed,Bermuda,en,active
https://kion546.com/category/news/california/feed/,California,en,active
https://www.kztv10.com/news/local-news.rss,Corpus Christi,en,active
https://mustsharenews.com/feed/atom/,Singapore,en,active
https://www.dailymail.co.uk/news/mi5/index.rss,UK,en,active
https://cameroonnewsagency.com/feed/,Cameroon,en,active
https://www.wmar2news.com/news/national.rss,global,en,active
https://www.krtv.com/news.rss,"",en,active
https://www.radiofree.org/tag/water/feed/,global,en,active
https://www.wadenapj.com/latest.rss,"Wadena, Minnesota",en,active
https://www.kristv.com/news/local-news.rss,Corpus Christi,en,active
https://www.wwaytv3.com/feed/,"Wilmington, NC",en,active
https://www.arlingtoncardinal.com/category/news-flash/fire-blog/feed/,Arlington,en,active
https://www.nbcbayarea.com/tag/san-jose/feed/,San Jose,en,active
http://mg.co.za/rss/,South Africa,en,active
https://keyt.com/category/news/santa-barbara-s-county/feed/,Santa Barbara County,en,active
http://www.voanews.com/api/epiqq,global,en,active
https://www.wdiy.org/npr-news.rss,global,en,active
https://www.fingerlakes1.com/category/news/new-york-state/feed/,"Finger Lakes, New York State",en,active
https://www.fox6now.com/rss/category/news,global,en,active
https://deccanchronicle.com/rss_feed/?subsectionId=11,India,en,active
https://usa.greekreporter.com/feed/,"USA, Greece",en,active
https://thekashmiriyat.co.uk/category/regional/feed/,Kashmir,en,active
https://mustsharenews.com/feed/,Singapore,en,active
https://www.nbc10.com/news/local/feed/,Philadelphia,en,active
https://durangoherald.com/local-news,"Durango, Colorado",en,active
https://www.ft.com/world/asia-pacific?format=rss,Asia-Pacific,en,active
https://www.nbc4.com/news/national-international/feed/,Washington,en,active
https://www.irishmirror.ie/news/rss.xml,Irish,en,active
http://www.maltatoday.com.mt/rss/,Malta,en,active
https://rss.timesofmalta.com/,Malta,en,active
https://www.latestnigeriannews.com/feed/world/rss.xml,global,en,active
https://kdhlradio.com/feed/,Minnesota,en,active
https://dnyuz.com/feed/,US,en,active
https://www.fijitimes.com/category/news/world/feed/,global,en,active
https://www.orcadian.co.uk/feed/,"Orkney Islands, UK",en,active
https://www.scottishdailyexpress.co.uk/rss.xml,Scottish,en,active
https://www.thepledge.ng/category/headline/feed/,Nigeria,en,active
https://www.nbcsandiego.com/news/investigations/nbc-7-responds/feed/,San Diego,en,active
https://www.abcactionnews.com/news.rss,global,en,active
https://www.cbsnews.com/losangeles/latest/rss/main,Los Angeles,en,active
https://www.kpax.com/news/missoula-county.rss,"Missoula County, Montana",en,active
https://www.ktvh.com/news/helena-news.rss,"Helena, Montana",en,active
https://metro.co.uk/news/uk/feed/,UK,en,active
https://www.kbzk.com/index.rss,"Bozeman, Montana",en,active
https://thebaynet.com/feed/,Maryland,en,active
http://feeds.malaysianews.net/rss/48cba686fe041718,Malaysian,en,active
https://afloat.ie/marine-environment/marine-science?format=feed&type=rss,global,en,active
https://www.fox4now.com/sitemap.rss,SW Florida,en,active
https://www.atlanticcouncil.org/category/blogs/ukrainealert/feed/,Ukraine,en,active
https://www.nbcconnecticut.com/tag/bridgeport/feed/,"Bridgeport, Connecticut",en,active
https://www.deccanchronicle.com/rss_feed/?sectionId=112,India,en,active
https://www.nbcnewyork.com/tag/mta/feed/,New York,en,active
https://earthquake.usgs.gov/earthquakes/feed/v1.0/summary/2.5_day.atom,US,en,active
http://www.chathamdailynews.ca/rss,Canada,en,active
https://www.9news.com.au/rss,Australian,en,active
https://www.tmj4.com/news.rss,local,en,active
https://www.universalhub.com/rss.xml,"Boston, USA",en,active
https://www.tucsonweekly.com/tucson/Rss.xml?id=Staff,"Tucson, USA",en,active
https://www.radiofree.org/category/sources/the-real-news-network/feed/,global,en,active
http://www.bordermail.com.au/rss.xml,"border region, Australia",en,active
https://www.thesun.co.uk/feed/,UK,en,active
https://www.ems1.com/ems-rss-feeds/recent-posts.xml,global,en,active
https://www.wwaytv3.com/category/news/feed/,"Wilmington, USA",en,active
https://www.syracuse.com/arc/outboundfeeds/rss/?outputType=xml,"Syracuse, USA",en,active
https://www.tag911.ae/news/international-news/feed.xml,UAE,en,active
http://dentonrc.com/search/?f=rss&t=article&c=news/denton&l=50&s=start_time&sd=desc,"Denton, USA",en,active
https://gambakwe.com/feed/,Zimbabwe,en,active
https://www.thecourier.co.uk/category/news/feed/,UK,en,active
https://www.thepledge.ng/category/news/feed/,Nigeria,en,active
http://alerts.weather.gov/cap/mo.php?x=0,"Missouri, USA",en,active
https://www.clare.fm/feed/,"County Clare, Irish",en,active
https://wsvn.com/feed/,Miami,en,active
https://www.lakemchenryscanner.com/feed/,"Lake County, McHenry County, USA",en,active
https://kvia.com/category/news/texas/feed/,"Texas, USA",en,active
https://nysun.com/rss/foreign.xml,New York,en,active
https://www.kshb.com/news.rss,"Kansas City, USA",en,active
https://www.shorenewsnetwork.com/category/local-news/d-c-news/feed/,"Washington D.C., USA",en,active
https://www.rnz.co.nz/rss/icymi.xml,New Zealand,en,active
https://www.thecanary.co/uk/news/feed/,UK,en,active
https://www.belfasttelegraph.co.uk/news/world-news/rss/,"Belfast, international",en,active
https://www.mainepublic.org/npr-news.rss,Maine,en,active
http://www.sanpedrosun.com/accidents-and-disasters/feed/,global,en,active
https://asiapacificreport.nz/category/pacific-report/fiji/feed/,"Fiji, Asia Pacific",en,active
http://www.jamaica-gleaner.com/feed/news.xml,Jamaica,en,active
https://www.gedlingeye.co.uk/feed/,"Gedling, UK",en,active
https://www.dailybreeze.com/news/feed/,global,en,active
https://www.dailymail.co.uk/news/georgia/index.rss,"Georgia, USA",en,active
https://securityaffairs.co/wordpress/feed,global,en,active
https://www.echopress.com/latest.rss,"Alexandria, USA",en,active
https://www.sgvtribune.com/news/feed/,"San Gabriel Valley, California",en,active
https://www.wjtv.com/feed/,"Jackson, MS",en,active
https://www.mystateline.com/feed/,local,en,active
http://feeds.bbci.co.uk/news/world/rss.xml,global,en,active
https://feeds.businessinsider.com/custom/all,global,en,active
https://losalamosreporter.com/category/region/feed/,"Los Alamos, USA",en,active
http://feeds.bruneinews.net/rss/1948b3b9eadbd541,Brunei,en,active
https://kfiam640.iheart.com/topic/local-news.rss/,Los Angeles,en,active
https://www.nepaldailylive.com/feed/,Nepal,en,active
https://www.dailymail.co.uk/news/cuba/index.rss,Cuba,en,active
https://rawstory.com/feeds/enviro-science.rss,global,en,active
https://www.koreatimes.co.kr/www/rss/world.xml,Korea,en,active
http://www.watoday.com.au/rss/national.xml,"Australia, Western Australia",en,active
https://www.nbcsandiego.com/news/local/feed/,San Diego,en,active
https://www.dailycamera.com/local-news/feed/,"Colorado, US",en,active
https://www.nbcmiami.com/tag/florida/feed/,"Miami, Florida, US",en,active
https://www.globalcitizen.org/content/feed/,global,en,active
https://www.krtv.com/news/accident-crash.rss,Montana,en,active
https://www.dailymail.co.uk/news/kentucky/index.rss,Kentucky,en,active
https://www.10news.com/index.rss,"San Diego, US",en,active
https://www.bristolpost.co.uk/rss.xml,Bristol,en,active
https://euroweeklynews.com/feed/,global,en,active
https://www.liverpoolecho.co.uk/news/rss.xml,Liverpool,en,active
https://www.omanobserver.om/rssFeed/55,Oman,en,active
https://www.policeprofessional.com/region/london/feed/,"UK, London",en,active
https://www.keloland.com/feed/,Sioux Falls,en,active
https://www.mercurynews.com/location/california/bay-area/peninsula/feed/,"US, Bay Area",en,active
https://www.khaama.com/category/world/middle-east/feed/,Middle East,en,active
https://www.dailymail.co.uk/news/pakistan/index.rss,Pakistan,en,active
https://www.bangkokpost.com/rss/data/most-recent.xml,Bangkok,en,active
https://www.channelnewsasia.com/api/v1/rss-outbound-feed?_format=xml&category=6936,Asia-Pacific,en,active
https://www.montereyherald.com/news/feed/,Monterey,en,active
https://www.nbcboston.com/news/national-international/feed/,US,en,active
https://www.leeds-live.co.uk/?service=rss,"Leeds, UK",en,active
http://www.wiscnews.com/search/?f=rss&t=article&c=news/state-and-regional&l=50&s=start_time&sd=desc,Wisconsin,en,active
https://www.maravipost.com/category/malawi-news/feed/,Malawi,en,active
http://feeds.manilametro.com/rss/3e5bbccc730d258c,Manila,en,active
https://reformer.com/search/?nsa=eedition&c=local-news&l=50&t=article&f=atom&alt=mrss&fulltext=complete,Vermont,en,active
https://www.dailymail.co.uk/news/los-angeles/index.rss,"Los Angeles, US",en,active
https://www.radiofree.org/category/sources/asia-pacific-report/feed/,Asia-Pacific,en,active
https://www.iredellfreenews.com/feed/,North Carolina,en,active
https://deccanchronicle.com/rss_feed/?sectionId=112,Indian,en,active
https://kxrb.com/feed/,"South Dakota, US",en,active
https://www.lex18.com/news/covering-your-world.rss,Kentucky,en,active
https://www.metro.co.uk/feed/,"UK, global",en,active
https://www.kgun9.com/news/national.rss,US,en,active
https://www.channelnewsasia.com/api/v1/rss-outbound-feed?_format=xml,Asia-Pacific,en,active
https://www.plymouthherald.co.uk/news/rss.xml,Plymouth,en,active
https://www.crimeonline.com/feed/,global,en,active
https://www.ktnv.com/news/national.rss,US,en,active
https://www.dailymail.co.uk/news/isis/index.rss,global,en,active
https://time.news/tag/latest-news/feed/,global,en,active
https://www.wtxl.com/news/national-news.rss,US,en,active
https://www.smh.com.au/rss/national.xml,Australia,en,active
https://egyptianstreets.com/feed/,Egypt,en,active
http://www.smh.com.au/rss/national/nsw.xml,"New South Wales, Australia",en,active
https://www.dailystar.co.uk/news/world-news/rss.xml,"UK, global",en,active
https://www.kalw.org/npr-news.rss,"San Francisco, global",en,active
https://www.pacificislandtimes.com/blog-feed.xml,Pacific Islands,en,active
http://feeds.feedburner.com/urbanmilwaukee,Milwaukee,en,active
https://www.wnmufm.org/tags/npr-news.rss,"Michigan, global",en,active
https://www.africanexaminer.com/feed/atom/,African,en,active
https://o.canada.com/feed,"o.canada.com, Canada",en,active
https://www.kpcw.org/rss.xml,"Park City, Utah",en,active
https://www.citizen.co.za/news/south-africa/courts/feed/,South Africa,en,active
https://www.kentlive.news/news/rss.xml,"Kent, UK",en,active
https://thedailyrecord.com/feed/,Scotland,en,active
https://www.prisonersabroad.org.uk/handlers/rss.ashx?feed=1,abroad,en,active
https://www.pressenza.com/-/region/asia/feed/,Asia,en,active
https://www.rokdrop.net/feed/,North Korea,en,active
https://www.statter911.com/category/videos/feed/,"",en,active
https://www.newindianexpress.com/States/Kerala/rssfeed/?id=178&getXmlFeed=true,"Kerala, India",en,active
http://rss.newser.com/rss/section/2.rss,global,en,active
https://winnipegsun.com/category/news/crime/feed.xml,Winnipeg,en,active
https://fallriverreporter.com/category/latest/feed/,"Fall River, MA",en,active
https://www.nationalobserver.com/front/rss,global,en,active
https://www.turnto23.com/news/national.rss,"Bakersfield, CA, national",en,active
http://www.cbsnews.com/latest/rss/main,US,en,active
https://www.redbluffdailynews.com/news/feed/,"Red Bluff, CA",en,active
https://www.inewsguyana.com/feed/,Guyana,en,active
https://www.wizmnews.com/feed/,"La Crosse, WI",en,active
https://www.nbcconnecticut.com/investigations/nbc-ct-responds/feed/,Connecticut,en,active
https://www.ibtimes.sg/rss/feed,"Singapore, global",en,active
https://www.nbc10.com/news/national-international/changing-climate/feed/,"Philadelphia, Philadelphia",en,active
http://www.watoday.com.au/rss/feed.xml,Western Australia,en,active
https://www.themoscowtimes.com/rss/city,City,en,active
https://www.somersetlive.co.uk/news/rss.xml,"Somerset, UK",en,active
https://www.theblaze.com/feeds/feed.rss,global,en,active
https://www.dailymail.co.uk/news/oregon/index.rss,Oregon,en,active
https://www.pressenza.com/tag/ukraine/feed/,Ukraine,en,active
http://www.4ni.co.uk/news-rss.aspx,Northern Ireland,en,active
https://www.examinerlive.co.uk/news/west-yorkshire-news/rss.xml,"West Yorkshire, UK",en,active
https://www.govtech.com/news.rss,global,en,active
http://www.ri.gov/rss/1/pressrelease.rss,Rhode Island,en,active
https://www.inverness-courier.co.uk/_api/rss/inverness-news-feed.xml,"Inverness, Scotland",en,active
https://www.dimsumdaily.hk/category/news/feed/,Hong Kong,en,active
https://feeds.feedburner.com/ndtv-latestnews,global,en,active
https://lebanon.dailyvoice.com/rss/,Lebanon,en,active
https://www.wtxl.com/index.rss,"Tallahassee, FL",en,active
https://newstalkkzrg.com/feed/,"Springfield, MO",en,active
https://www.buryfreepress.co.uk/_api/rss/bury_news_feed.xml,"Bury, UK",en,active
http://www.dailyadvertiser.com.au/rss.xml,"Wagga Wagga, Australia",en,active
https://www.ibtimes.com.au/rss,"Australia, global",en,active
https://www.studyfinds.org/category/environment/feed/,"",en,active
https://www.lancs.live/rss.xml,"Lancashire, UK",en,active
https://bucks.dailyvoice.com/rss/,Pennsylvania,en,active
https://www.thesudburystar.com/category/news/feed.xml,"Sudbury, Canada",en,active
https://www.belfasttelegraph.co.uk/news/northern-ireland/rss/,Northern Ireland,en,active
https://www.galwaybeo.ie/news/galway-news/rss.xml,"Galway, Ireland",en,active
https://www.katc.com/news/national-news.rss,"Louisiana, US",en,active
https://ethiopianmonitor.com/feed/,Ethiopia,en,active
https://english.newstracklive.com/rss-feed/maharastra.xml,"Maharashtra, India",en,active
https://www.993thex.com/category/local-news/feed/,"Wichita Falls, TX",en,active
https://www.naijalivetv.com/feed/,Nigeria,en,active
https://www.postbulletin.com/latest.rss,"Rochester, MN",en,active
https://www.dailypost.co.uk/news/local-news/rss.xml,North Wales,en,active
https://nypost.com/metro/feed/,NYC,en,active
https://teaneck.dailyvoice.com/rss/,"Teaneck, NJ",en,active
https://www.wyomingpublicmedia.org/npr-news.rss,Wyoming,en,active
https://www.bellanaija.com/news/feed/,Nigeria,en,active
http://bvi.org/rss,"",en,active
https://www.kedm.org/npr-news.rss,Louisiana,en,active
https://ifpnews.com/feed/,Iran,en,active
http://feeds.news24.com/articles/news24/SouthAfrica/rss,South Africa,en,active
https://www.wuft.org/nation-world/feed,"Florida, global",en,active
https://www.sott.net/xml_engine/sott_talk_radio,global,en,active
https://www.kristv.com/news.rss,Corpus Christi,en,active
https://www.pressherald.com/times-record/feed/,"Brunswick, ME",en,active
https://today.rtl.lu/rss/news,Luxembourg,en,active
https://www.wshu.org/news.rss,Connecticut,en,active
https://clarkstown.dailyvoice.com/rss/,"Clarkstown, NY",en,active
https://usa-newnews.com/category/new-news/feed/,USA,en,active
https://edujandon.com/feed/,global,en,active
https://www.buryfreepress.co.uk/_api/rss/suffolk_news_feed.xml,"Suffolk, UK",en,active
https://www.abc15.com/news/region-southeast-valley.rss,Arizona,en,active
https://www.dailypost.co.uk/rss.xml,UK,en,active
http://english.pnn.ps/feed/,Palestine,en,active
https://nationwideradiojm.com/category/news/feed/,Jamaica,en,active
http://www.news18.com/rss/world.xml,"India, global",en,active
https://english.khabarhub.com/feed/,Nepal,en,active
https://news.azpm.org/f/rss/news-npr/,Arizona,en,active
https://reliefweb.int/updates/rss.xml,global,en,active
https://www.omanobserver.om/rssFeed/3/38,Oman,en,active
https://kelo.com/feed/?attachment_id=203157,"Sioux Falls, SD",en,active
http://tribune242.com/rss/headlines/local-news/,Bahamas,en,active
https://www.aljazeera.com/Services/Rss/?PostingId=2007731105943979989,global,en,active
https://www.jagonews24.com/en/rss/rss.xml,Bangladesh,en,active
https://www.potomaclocal.com/feed/,"Potomac, MD/VA",en,active
https://www.victoriabuzz.com/category/news/feed/,"Victoria, BC",en,active
http://taiwanenglishnews.com/feed/,Taiwan,en,active
https://www.ktoo.org/feed/,"Juneau, AK",en,active
https://www.atlanticcouncil.org/issue/defense-technologies/feed/,"",en,active
http://www.tribune242.com/rss/headlines/local-news/,Bahamas,en,active
https://hubnetwork.in/feed/,global,en,active
https://ulstersullivan.dailyvoice.com/rss/,"Ulster, Sullivan County, NY",en,active
http://en.mercopress.com/rss/,"South America, South America",en,active
http://feeds.centralasiatimes.com/rss/929bcf2071e81801,Central Asian,en,active
https://lovinmalta.com/feed/,Malta,en,active
https://www.eastcoastdaily.in/category/news/feed,India,en,active
https://www.getsurrey.co.uk/news/surrey-news/rss.xml,"Surrey, UK",en,active
https://www.navytimes.com/arc/outboundfeeds/rss/?outputType=xml,global,en,active
https://www.japantoday.com/category/national/feed,Japan,en,active
https://www.thevoiceslu.com/feed/,St. Lucia,en,active
https://www.atlanticcouncil.org/region/russia/feed/,Russia,en,active
http://www.wcpo.com/news.rss,"Cincinnati, OH",en,active
https://www.bulatlat.com/feed/,Philippines,en,active
https://pascackvalley.dailyvoice.com/rss/,"Pascack Valley, NJ",en,active
https://perilofafrica.com/feed,Africa,en,active
https://www.thegardenisland.com/tag/local/feed/,"Kauai, HI",en,active
https://www.czechjournal.cz/feed/,Czech Republic,en,active
https://www.huffingtonpost.co.uk/rss/index.xml,UK,en,active
https://naturenews.africa/feed/,Africa,en,active
https://kimskashmir.com/feed/,Kashmir,en,active
https://rss.24-7pressrelease.com/rss/government_security.xml,global,en,active
https://www.mtpr.org/tags/npr-news.rss,Montana,en,active
http://alerts.weather.gov/cap/mzus.php?x=0,US,en,active
https://www.nbc26.com/news/national.rss,US,en,active
https://alerts.weather.gov/cap/in.php?x=0,Indiana,en,active
https://www.latestnigeriannews.com/feed/peoplesdaily/rss.xml,Nigerian,en,active
https://wreg.com/feed/,local,en,active
https://www.cbsnews.com/latest/rss/cbs-news,US,en,active
https://www.sfgate.com/bayarea/feed/Bay-Area-News-429.php,"San Francisco Bay Area, US",en,active
https://www.atlanticcouncil.org/region/europe-eurasia/feed/,"Europe, Eurasia",en,active
https://www.military.com/rss-feeds/content?keyword=navy&type=news,"",en,active
https://www.fox21online.com/feed/,Duluth,en,active
http://www.wfmz.com/search/?f=rss&t=article&c=&l=50&s=start_time&sd=desc,"Allentown, US",en,active
https://www.nbc5.com/news/local/feed/,Burlington,en,active
https://www.wtvr.com/news.rss,Richmond,en,active
https://timesofindia.indiatimes.com/rssfeedstopstories.cms,"Indian, global",en,active
https://news.prairiepublic.org/news.rss,"North Dakota, US",en,active
https://www.fox13now.com/news/local-news.rss,Salt Lake City,en,active
https://www.latestnigeriannews.com/feed/thisday/rss.xml,Nigeria,en,active
https://www.scmp.com/rss/2/feed,"China, Hong Kong",en,active
https://thelead.ng/feed/,Nigeria,en,active
https://www.radiofree.org/category/sources/vice-news-sources/feed/,"",en,active
https://globalnews.ca/category/canada/feed/,Canada,en,active
https://mg.co.za/feed/,South Africa,en,active
https://minutemirror.com.pk/feed/,Pakistani,en,active
https://www.policeprofessional.com/region/scotland/feed/,Scotland,en,active
https://rss.jpost.com/rss/rssfeedsisraelnews.aspx,"Israel, Jerusalem",en,active
https://web.statetimes.in/feed/,Jammu Kashmir,en,active
http://feeds.southeastasiapost.com/rss/303b19022816233b,Southeast Asia,en,active
http://www.dvidshub.net/rss/news,US,en,active
https://www.tori.ng/feed/world/rss.xml,Nigeria,en,active
http://feeds.israelherald.com/rss/f81a4d9d561822ee,Israel,en,active
https://www.suchtv.pk/pakistan/general.html?format=feed&type=rss,Pakistan,en,active
http://feeds.iraqsun.com/rss/c31d0aaa23b24a75,Iraq,en,active
https://www.7newsbelize.com/rss.php,Belize,en,active
https://timesofoman.com/feed,Oman,en,active
https://www.dailymail.co.uk/news/thailand/index.rss,Thailand,en,active
https://www.kzyx.org/npr-news.rss,"",en,active
https://bedford.dailyvoice.com/rss/,"Bedford, US",en,active
https://www.africa-press.net/gambia/feed,Gambia,en,active
https://www.mylondon.news/news/east-london-news/rss.xml,London,en,active
https://www.severe-weather.eu/feed/,EU,en,active
https://wtmj.com/category/national/feed/,"",en,active
https://newsday.co.tt/reporter/newsday_reporter/feed/,Trinidad and Tobago,en,active
https://www.arnnewscentre.ae/news/international/feed.xml,"ARN News Centre, global",en,active
http://zeenews.india.com/rss/india-news.xml,India,en,active
https://news.azpm.org/f/rss/news-topical-border/,"",en,active
https://www.kcbx.org/npr-top-news.rss,"",en,active
https://www.thehindu.com/news/feeder/default.rss,India,en,active
https://feeds.breakingnews.ie/bntopstories,"",en,active
https://www.dailymail.co.uk/news/new-mexico/index.rss,New Mexico,en,active
http://wglr.com/category/news/feed/,US,en,active
https://lagatar24.com/feed/,Indian,en,active
https://www.inquisitr.com/feed/,"",en,active
https://www.arlingtoncardinal.com/category/news-flash/fd-notebook/fireblog-c/feed/,Arlington,en,active
https://ramapo.dailyvoice.com/rss/,New York,en,active
https://www.devonlive.com/news/devon-news/rss.xml,"Devon, UK",en,active
https://wtop.com/feed/,US,en,active
https://www.news5cleveland.com/news/local-news.rss,"Cleveland, US",en,active
https://www.nbc10.com/news/national-international/feed/,global,en,active
http://abc7chicago.com/feed/,Chicago,en,active
https://www.gulf-times.com/rssFeed/9,Qatar,en,active
https://lovinmalta.com/news/feed/,Malta,en,active
http://japantoday.com/feed,Japan,en,active
https://www.citizen.co.za/feed,South Africa,en,active
https://www.africanews.com/feed/rss?themes=news,global,en,active
https://www.dailylocal.com/news/national-news/feed/,"",en,active
https://www.iowapublicradio.org/news-from-npr.rss,Iowa,en,active
https://www.thetrentonline.com/category/news/topnews/feed/,"",en,active
http://abc7ny.com/feed/,"New York, US",en,active
https://northrockland.dailyvoice.com/rss/,"North Rockland, New York, global",en,active
https://feeds.feedburner.com/ndtvnews-latest,"",en,active
https://www.klfy.com/feed/,Lafayette,en,active
https://www.shorenewsnetwork.com/category/local-news-nj/new-jersey/north-jersey/feed/,North Jersey,en,active
http://www.unionleader.com/search/?q=&t=article&f=rss&bl=703197,global,en,active
